fecha,id_cliente,producto,categoria,ciudad,unidades,precio_unitario,descuento,canal,ventas
2025-01-19,16520,Bolso cuero,Moda,Bogota,4,118100.0,0.1,En linea,425160.0
2025-08-07,16466,Audifonos BT,Tecnologia,Medellin,1,425000.0,0.1,En linea,382500.0
2025-12-31,13824,Chaqueta impermeable,Moda,Bogota,3,81800.0,0.05,En linea,233130.0
2025-06-19,11994,Bolso cuero,Moda,Medellin,1,80000.0,0.15,Tienda,68000.0
2025-08-30,18725,Tapete yoga,Deportes,Barranquilla,4,26200.0,0.1,Tienda,94320.0
2025-04-29,18246,Set de sabanas,Hogar,Bogota,4,189700.0,0.1,En linea,682920.0
2025-04-03,11032,Audifonos BT,Tecnologia,Cali,1,243200.0,0.0,En linea,243200.0
2025-04-30,12226,Chaqueta impermeable,Moda,Cali,1,19800.0,0.0,Tienda,19800.0
2025-10-11,18413,Guantes gym,Deportes,Medellin,1,51100.0,0.0,En linea,51100.0
2025-04-05,10603,Bicicleta estatica,Deportes,Cali,4,32400.0,0.0,Tienda,129600.0
2025-08-30,16663,Juego de ollas,Hogar,Cali,3,134400.0,0.1,Tienda,362880.0
2025-01-16,13969,Tablet 10,Tecnologia,Barranquilla,3,273500.0,0.0,Tienda,820500.0
2025-05-31,18543,Tablet 10,Tecnologia,Bogota,2,297500.0,0.05,Tienda,565250.0
2025-02-15,14581,Aspiradora,Hogar,Bogota,4,49300.0,0.0,Tienda,197200.0
2025-09-09,18209,Jean slim,Moda,Medellin,1,140200.0,0.0,En linea,140200.0
2025-01-26,15474,Mancuernas 5kg,Deportes,Medellin,1,53700.0,0.1,Tienda,48330.0
2025-04-17,10855,Lampara LED,Hogar,Medellin,1,88200.0,0.05,En linea,83790.0
2025-01-19,16175,Tenis urbanos,Moda,Barranquilla,2,92600.0,0.15,Tienda,157420.0
2025-10-05,14713,Aspiradora,Hogar,Medellin,1,28800.0,0.15,Tienda,24480.0
2025-01-15,14619,Licuadora,Hogar,Bogota,1,80200.0,0.15,En linea,68170.0
2025-07-02,10677,Teclado mecanico,Tecnologia,Bogota,1,438500.0,0.0,Tienda,438500.0
2025-04-21,13633,Chaqueta impermeable,Moda,Bogota,4,120300.0,0.0,En linea,481200.0
2025-05-18,14067,Balon futbol,Deportes,Cali,2,67800.0,0.0,En linea,135600.0
2025-06-05,10011,Juego de ollas,Hogar,Bogota,4,75500.0,0.0,Tienda,302000.0
2025-04-29,13731,Chaqueta impermeable,Moda,Cali,2,51000.0,0.0,En linea,102000.0
2025-03-30,12903,Lampara LED,Hogar,Barranquilla,4,34800.0,0.15,Tienda,118320.0
2025-04-15,10908,Camiseta basica,Moda,Medellin,2,52200.0,0.0,En linea,104400.0
2025-04-22,16863,Lampara LED,Hogar,Medellin,4,80200.0,0.05,En linea,304760.0
2025-04-11,10072,Lampara LED,Hogar,Bogota,1,81400.0,0.2,Tienda,65120.0
2025-06-16,10472,Chaqueta impermeable,Moda,Bogota,1,81700.0,0.0,Tienda,81700.0
2025-04-21,14340,Set de sabanas,Hogar,Bogota,1,35300.0,0.2,Tienda,28240.0
2025-12-26,19972,Guantes gym,Deportes,Bogota,2,51300.0,0.15,En linea,87210.0
2025-03-27,10690,Bolso cuero,Moda,Cali,3,22700.0,0.05,Tienda,64695.0
2025-06-02,13614,Chaqueta impermeable,Moda,Cali,4,44600.0,0.0,En linea,178400.0
2025-10-20,10688,Tenis urbanos,Moda,Cali,1,33700.0,0.1,Tienda,30330.0
2025-10-09,15084,Bolso cuero,Moda,Barranquilla,4,41000.0,0.0,Tienda,164000.0
2025-03-28,19850,Tablet 10,Tecnologia,Barranquilla,1,807600.0,0.0,Tienda,807600.0
2025-09-27,18518,Balon futbol,Deportes,Barranquilla,2,65900.0,0.0,En linea,131800.0
2025-01-04,17736,Teclado mecanico,Tecnologia,Medellin,2,230800.0,0.2,Tienda,369280.0
2025-07-10,12985,Camiseta basica,Moda,Bogota,4,28700.0,0.2,En linea,91840.0
2025-08-15,15126,Tapete yoga,Deportes,Cali,4,49900.0,0.0,Tienda,199600.0
2025-08-05,14397,Tenis urbanos,Moda,Medellin,4,50800.0,0.0,Tienda,203200.0
2025-10-13,13418,Jean slim,Moda,Bogota,3,53600.0,0.1,Tienda,144720.0
2025-01-19,11389,Portatil 14,Tecnologia,Medellin,2,168700.0,0.0,En linea,337400.0
2025-03-18,12615,Bolso cuero,Moda,Barranquilla,1,85100.0,0.0,Tienda,85100.0
2025-11-04,15448,Mancuernas 5kg,Deportes,Cali,3,102300.0,0.0,Tienda,306900.0
2025-07-05,14845,Camiseta basica,Moda,Cali,4,27000.0,0.0,Tienda,108000.0
2025-10-10,11004,Bolso cuero,Moda,Medellin,4,36400.0,0.0,En linea,145600.0
2025-09-08,19250,Tenis urbanos,Moda,Bogota,2,26700.0,0.2,En linea,42720.0
2025-12-12,18323,Chaqueta impermeable,Moda,Bogota,2,45500.0,0.3,Tienda,63700.0
2025-06-24,19067,Audifonos BT,Tecnologia,Cali,2,365000.0,0.05,Tienda,693500.0
2025-03-04,11975,Juego de ollas,Hogar,Medellin,3,77500.0,0.0,Tienda,232500.0
2025-02-16,19677,Bicicleta estatica,Deportes,Barranquilla,3,31000.0,0.05,En linea,88350.0
2025-04-11,13319,Audifonos BT,Tecnologia,Cali,1,260600.0,0.0,Tienda,260600.0
2025-09-13,14395,Tablet 10,Tecnologia,Barranquilla,2,366400.0,0.0,Tienda,732800.0
2025-12-03,10653,Audifonos BT,Tecnologia,Medellin,3,547700.0,0.0,En linea,1643100.0
2025-06-01,16280,Licuadora,Hogar,Medellin,1,106400.0,0.0,En linea,106400.0
2025-07-15,16954,Tenis urbanos,Moda,Cali,4,55500.0,0.1,Tienda,199800.0
2025-08-10,13641,Guantes gym,Deportes,Medellin,1,144000.0,0.3,Tienda,100800.0
2025-07-04,18892,Lampara LED,Hogar,Bogota,1,46200.0,0.2,Tienda,36960.0
2025-10-26,12337,Set de sabanas,Hogar,Cali,1,32900.0,0.05,En linea,31255.0
2025-05-05,17628,Guantes gym,Deportes,Bogota,3,41000.0,0.0,Tienda,123000.0
2025-10-08,16218,Tapete yoga,Deportes,Medellin,4,24600.0,0.15,En linea,83640.0
2025-06-11,17599,Aspiradora,Hogar,Bogota,1,65800.0,0.05,En linea,62510.0
2025-06-13,15395,Set de sabanas,Hogar,Barranquilla,1,75400.0,0.05,En linea,71630.0
2025-06-02,16669,Juego de ollas,Hogar,Bogota,1,87300.0,0.05,Tienda,82935.0
2025-07-28,14468,Juego de ollas,Hogar,Medellin,5,112100.0,0.1,En linea,504450.0
2025-11-22,16066,Chaqueta impermeable,Moda,Bogota,2,130200.0,0.0,Tienda,260400.0
2025-04-15,16672,Tablet 10,Tecnologia,Medellin,2,524900.0,0.0,Tienda,1049800.0
2025-12-17,19713,Juego de ollas,Hogar,Bogota,5,43400.0,0.05,En linea,206150.0
2025-11-04,12404,Monitor 24,Tecnologia,Barranquilla,1,462600.0,0.0,En linea,462600.0
2025-01-16,16587,Chaqueta impermeable,Moda,Medellin,4,65200.0,0.0,Tienda,260800.0
2025-07-30,12660,Set de sabanas,Hogar,Medellin,3,114200.0,0.15,Tienda,291210.0
2025-05-21,18292,Audifonos BT,Tecnologia,Bogota,2,269400.0,0.3,Tienda,377160.0
2025-04-21,19908,Chaqueta impermeable,Moda,Cali,2,99400.0,0.3,En linea,139160.0
2025-10-28,13034,Aspiradora,Hogar,Barranquilla,4,72900.0,0.05,En linea,277020.0
2025-06-15,14131,Camiseta basica,Moda,Medellin,2,71400.0,0.0,En linea,142800.0
2025-09-27,19651,Juego de ollas,Hogar,Cali,3,42900.0,0.0,En linea,128700.0
2025-09-27,10012,Licuadora,Hogar,Bogota,5,81200.0,0.1,Tienda,365400.0
2025-10-20,10173,Teclado mecanico,Tecnologia,Barranquilla,2,337500.0,0.3,Tienda,472500.0
2025-08-22,15749,Audifonos BT,Tecnologia,Bogota,3,248200.0,0.0,Tienda,744600.0
2025-09-08,17535,Lampara LED,Hogar,Bogota,3,62200.0,0.1,En linea,167940.0
2025-12-30,10669,Balon futbol,Deportes,Barranquilla,1,42300.0,0.0,Tienda,42300.0
2025-06-09,14965,Bolso cuero,Moda,Bogota,2,46800.0,0.05,En linea,88920.0
2025-08-11,11302,Licuadora,Hogar,Bogota,2,100600.0,0.15,Tienda,171020.0
2025-12-03,12851,Licuadora,Hogar,Bogota,2,106400.0,0.0,Tienda,212800.0
2025-01-23,13165,Camiseta basica,Moda,Medellin,3,102800.0,0.0,En linea,308400.0
2025-06-14,19034,Set de sabanas,Hogar,Medellin,5,52400.0,0.0,Tienda,262000.0
2025-05-24,16166,Guantes gym,Deportes,Bogota,4,119000.0,0.05,Tienda,452200.0
2025-01-27,13822,Juego de ollas,Hogar,Barranquilla,5,38700.0,0.15,En linea,164475.0
2025-10-13,16016,Mancuernas 5kg,Deportes,Bogota,4,47500.0,0.05,En linea,180500.0
2025-12-20,19508,Monitor 24,Tecnologia,Barranquilla,1,277900.0,0.0,Tienda,277900.0
2025-11-30,11658,Set de sabanas,Hogar,Medellin,4,184200.0,0.0,En linea,736800.0
2025-04-20,17583,Chaqueta impermeable,Moda,Bogota,3,86500.0,0.0,En linea,259500.0
2025-04-04,10043,Tenis urbanos,Moda,Medellin,1,71300.0,0.1,Tienda,64170.0
2025-11-27,12375,Set de sabanas,Hogar,Bogota,2,81800.0,0.2,Tienda,130880.0
2025-07-20,14140,Tapete yoga,Deportes,Medellin,2,33200.0,0.2,Tienda,53120.0
2025-02-05,10999,Set de sabanas,Hogar,Cali,5,35000.0,0.05,Tienda,166250.0
2025-03-13,18499,Tenis urbanos,Moda,Medellin,3,47400.0,0.1,Tienda,127980.0
2025-03-14,16946,Balon futbol,Deportes,Medellin,4,24600.0,0.0,Tienda,98400.0
2025-09-08,13010,Bicicleta estatica,Deportes,Bogota,3,40400.0,0.0,Tienda,121200.0
2025-08-16,18605,Guantes gym,Deportes,Medellin,4,69200.0,0.2,En linea,221440.0
2025-10-06,16809,Licuadora,Hogar,Barranquilla,1,31000.0,0.15,Tienda,26350.0
2025-09-23,18982,Tablet 10,Tecnologia,Bogota,3,490100.0,0.15,Tienda,1249755.0
2025-11-21,17689,Juego de ollas,Hogar,Barranquilla,2,52100.0,0.0,En linea,104200.0
2025-06-22,10729,Bicicleta estatica,Deportes,Medellin,1,52100.0,0.1,En linea,46890.0
2025-04-20,12568,Guantes gym,Deportes,Bogota,1,48800.0,0.0,En linea,48800.0
2025-08-24,16320,Guantes gym,Deportes,Bogota,2,30100.0,0.0,Tienda,60200.0
2025-05-04,12548,Tablet 10,Tecnologia,Barranquilla,3,227200.0,0.05,Tienda,647520.0
2025-03-31,10309,Tenis urbanos,Moda,Medellin,1,41500.0,0.0,Tienda,41500.0
2025-10-22,15740,Aspiradora,Hogar,Barranquilla,1,107300.0,0.0,Tienda,107300.0
2025-09-04,16950,Bolso cuero,Moda,Barranquilla,3,49600.0,0.1,En linea,133920.0
2025-10-03,10981,Jean slim,Moda,Medellin,2,71800.0,0.15,En linea,122060.0
2025-10-04,18792,Set de sabanas,Hogar,Medellin,4,41900.0,0.15,Tienda,142460.0
2025-11-22,13445,Set de sabanas,Hogar,Cali,5,53500.0,0.0,Tienda,267500.0
2025-11-09,14299,Camiseta basica,Moda,Medellin,3,62700.0,0.0,Tienda,188100.0
2025-06-23,17280,Tenis urbanos,Moda,Medellin,3,72400.0,0.0,Tienda,217200.0
2025-07-01,16508,Camiseta basica,Moda,Medellin,3,65100.0,0.15,Tienda,166005.0
2025-09-04,10788,Tapete yoga,Deportes,Medellin,1,28800.0,0.05,En linea,27360.0
2025-12-31,11515,Aspiradora,Hogar,Cali,4,143500.0,0.0,Tienda,574000.0
2025-01-31,11717,Tenis urbanos,Moda,Medellin,4,58900.0,0.0,Tienda,235600.0
2025-07-05,14376,Lampara LED,Hogar,Bogota,3,96700.0,0.0,Tienda,290100.0
2025-04-17,15732,Jean slim,Moda,Cali,3,79300.0,0.1,En linea,214110.0
2025-05-28,16205,Guantes gym,Deportes,Bogota,3,45800.0,0.0,Tienda,137400.0
2025-02-07,10998,Aspiradora,Hogar,Cali,3,74300.0,0.15,En linea,189465.0
2025-09-27,10039,Guantes gym,Deportes,Barranquilla,1,54800.0,0.0,En linea,54800.0
2025-04-28,11490,Chaqueta impermeable,Moda,Cali,1,46900.0,0.0,Tienda,46900.0
2025-11-03,15597,Bicicleta estatica,Deportes,Barranquilla,3,57900.0,0.1,En linea,156330.0
2025-03-31,16990,Licuadora,Hogar,Bogota,1,42700.0,0.0,Tienda,42700.0
2025-04-25,17749,Jean slim,Moda,Bogota,2,21400.0,0.0,En linea,42800.0
2025-05-21,14307,Lampara LED,Hogar,Bogota,1,57800.0,0.0,Tienda,57800.0
2025-12-03,11948,Monitor 24,Tecnologia,Barranquilla,2,966200.0,0.1,Tienda,1739160.0
2025-10-22,12950,Guantes gym,Deportes,Bogota,4,38300.0,0.05,Tienda,145540.0
2025-08-01,11088,Chaqueta impermeable,Moda,Medellin,3,118400.0,0.2,Tienda,284160.0
2025-09-27,14994,Lampara LED,Hogar,Cali,1,66400.0,0.0,Tienda,66400.0
2025-12-11,12310,Aspiradora,Hogar,Cali,2,56800.0,0.0,Tienda,113600.0
2025-05-14,10689,Tapete yoga,Deportes,Cali,3,36100.0,0.1,En linea,97470.0
2025-06-28,15416,Set de sabanas,Hogar,Medellin,4,51300.0,0.0,Tienda,205200.0
2025-11-27,13984,Tenis urbanos,Moda,Bogota,2,45900.0,0.3,Tienda,64260.0
2025-07-23,13513,Bolso cuero,Moda,Medellin,3,191600.0,0.0,En linea,574800.0
2025-02-01,15210,Camiseta basica,Moda,Medellin,2,42000.0,0.2,Tienda,67200.0
2025-09-25,17293,Tenis urbanos,Moda,Cali,3,51300.0,0.1,Tienda,138510.0
2025-02-07,14004,Monitor 24,Tecnologia,Medellin,2,318600.0,0.0,En linea,637200.0
2025-10-03,12683,Aspiradora,Hogar,Barranquilla,1,57100.0,0.15,En linea,48535.0
2025-03-31,19563,Camiseta basica,Moda,Medellin,3,53600.0,0.0,Tienda,160800.0
2025-10-22,15707,Tapete yoga,Deportes,Bogota,2,32400.0,0.2,En linea,51840.0
2025-05-22,15743,Jean slim,Moda,Cali,2,49100.0,0.05,En linea,93290.0
2025-04-17,11022,Lampara LED,Hogar,Bogota,2,71400.0,0.1,Tienda,128520.0
2025-09-30,12706,Chaqueta impermeable,Moda,Bogota,3,207400.0,0.1,Tienda,559980.0
2025-01-22,12853,Teclado mecanico,Tecnologia,Bogota,1,282100.0,0.0,En linea,282100.0
2025-12-29,19866,Balon futbol,Deportes,Bogota,1,39900.0,0.15,En linea,33915.0
2025-12-06,12757,Bicicleta estatica,Deportes,Medellin,3,59500.0,0.2,En linea,142800.0
2025-05-18,13336,Balon futbol,Deportes,Medellin,4,93900.0,0.0,Tienda,375600.0
2025-01-02,16767,Aspiradora,Hogar,Bogota,3,57000.0,0.0,En linea,171000.0
2025-02-14,16447,Bolso cuero,Moda,Barranquilla,2,44700.0,0.1,En linea,80460.0
2025-11-04,10951,Balon futbol,Deportes,Medellin,2,62300.0,0.0,En linea,124600.0
2025-02-12,11941,Guantes gym,Deportes,Bogota,1,41800.0,0.1,En linea,37620.0
2025-04-16,18544,Jean slim,Moda,Medellin,1,37200.0,0.05,Tienda,35340.0
2025-09-08,13388,Balon futbol,Deportes,Cali,1,49800.0,0.0,En linea,49800.0
2025-07-09,18143,Mancuernas 5kg,Deportes,Barranquilla,4,79200.0,0.0,Tienda,316800.0
2025-06-25,15825,Camiseta basica,Moda,Medellin,2,113600.0,0.1,En linea,204480.0
2025-08-31,18943,Lampara LED,Hogar,Medellin,5,140800.0,0.3,Tienda,492800.0
2025-03-06,16308,Bicicleta estatica,Deportes,Medellin,4,36100.0,0.05,En linea,137180.0
2025-12-01,17897,Aspiradora,Hogar,Medellin,4,136500.0,0.05,Tienda,518700.0
2025-07-15,14615,Juego de ollas,Hogar,Medellin,5,108200.0,0.0,Tienda,541000.0
2025-11-18,17794,Licuadora,Hogar,Bogota,2,72000.0,0.1,Tienda,129600.0
2025-06-28,10940,Camiseta basica,Moda,Cali,1,28900.0,0.0,Tienda,28900.0
2025-02-09,13078,Teclado mecanico,Tecnologia,Bogota,2,352800.0,0.15,Tienda,599760.0
2025-11-23,17095,Lampara LED,Hogar,Bogota,1,57200.0,0.05,Tienda,54340.0
2025-10-07,15458,Juego de ollas,Hogar,Medellin,1,76700.0,0.05,Tienda,72865.0
2025-03-16,11346,Lampara LED,Hogar,Medellin,1,199200.0,0.15,En linea,169320.0
2025-01-01,14586,Lampara LED,Hogar,Bogota,3,110500.0,0.1,Tienda,298350.0
2025-01-21,15751,Bicicleta estatica,Deportes,Cali,4,64000.0,0.1,En linea,230400.0
2025-11-09,14276,Audifonos BT,Tecnologia,Bogota,1,154700.0,0.05,Tienda,146965.0
2025-10-11,10272,Jean slim,Moda,Cali,3,52800.0,0.1,Tienda,142560.0
2025-05-05,14978,Set de sabanas,Hogar,Cali,2,98800.0,0.1,En linea,177840.0
2025-01-27,10748,Portatil 14,Tecnologia,Medellin,2,138000.0,0.0,Tienda,276000.0
2025-01-12,10436,Jean slim,Moda,Medellin,1,47500.0,0.0,Tienda,47500.0
2025-11-26,17309,Licuadora,Hogar,Bogota,5,41700.0,0.15,En linea,177225.0
2025-09-30,19038,Chaqueta impermeable,Moda,Cali,1,43400.0,0.05,Tienda,41230.0
2025-05-08,17441,Tablet 10,Tecnologia,Medellin,2,459300.0,0.15,En linea,780810.0
2025-12-17,11960,Chaqueta impermeable,Moda,Bogota,2,86500.0,0.0,En linea,173000.0
2025-10-13,11319,Tapete yoga,Deportes,Bogota,4,98100.0,0.2,Tienda,313920.0
2025-05-03,19311,Lampara LED,Hogar,Cali,1,58900.0,0.05,Tienda,55955.0
2025-07-11,14286,Tapete yoga,Deportes,Bogota,2,28900.0,0.1,Tienda,52020.0
2025-03-29,17144,Monitor 24,Tecnologia,Cali,3,373400.0,0.3,Tienda,784140.0
2025-06-23,17117,Jean slim,Moda,Barranquilla,2,57200.0,0.0,En linea,114400.0
2025-12-30,12805,Bolso cuero,Moda,Medellin,4,33700.0,0.1,Tienda,121320.0
2025-04-27,16441,Juego de ollas,Hogar,Cali,3,125100.0,0.05,Tienda,356535.0
2025-12-29,15387,Mancuernas 5kg,Deportes,Medellin,1,36800.0,0.0,Tienda,36800.0
2025-11-06,14042,Aspiradora,Hogar,Bogota,2,88400.0,0.0,Tienda,176800.0
2025-04-24,10273,Set de sabanas,Hogar,Bogota,5,34900.0,0.1,Tienda,157050.0
2025-12-20,13530,Chaqueta impermeable,Moda,Bogota,3,55000.0,0.0,Tienda,165000.0
2025-01-01,12277,Monitor 24,Tecnologia,Cali,3,495600.0,0.0,Tienda,1486800.0
2025-06-13,10495,Bicicleta estatica,Deportes,Bogota,2,43200.0,0.0,En linea,86400.0
2025-04-13,16301,Licuadora,Hogar,Medellin,3,104300.0,0.15,Tienda,265965.0
2025-03-31,19055,Juego de ollas,Hogar,Medellin,1,63900.0,0.0,En linea,63900.0
2025-05-09,19758,Jean slim,Moda,Bogota,4,49300.0,0.15,En linea,167620.0
2025-10-21,16477,Licuadora,Hogar,Cali,3,55000.0,0.0,En linea,165000.0
2025-05-30,19839,Guantes gym,Deportes,Barranquilla,1,124400.0,0.0,En linea,124400.0
2025-09-06,15239,Tapete yoga,Deportes,Medellin,4,29000.0,0.15,En linea,98600.0
2025-07-02,13691,Aspiradora,Hogar,Bogota,4,96300.0,0.15,En linea,327420.0
2025-10-01,13325,Tapete yoga,Deportes,Bogota,4,19800.0,0.0,Tienda,79200.0
2025-10-22,12307,Aspiradora,Hogar,Bogota,4,117200.0,0.3,Tienda,328160.0
2025-06-05,16221,Juego de ollas,Hogar,Cali,5,64500.0,0.0,En linea,322500.0
2025-11-23,12426,Tenis urbanos,Moda,Medellin,3,81900.0,0.3,Tienda,171990.0
2025-08-17,17766,Tablet 10,Tecnologia,Bogota,3,121200.0,0.15,En linea,309060.0
2025-05-17,14613,Tenis urbanos,Moda,Bogota,3,83100.0,0.0,En linea,249300.0
2025-12-13,10149,Portatil 14,Tecnologia,Bogota,1,86100.0,0.2,En linea,68880.0
2025-06-24,18168,Portatil 14,Tecnologia,Barranquilla,3,543600.0,0.0,Tienda,1630800.0
2025-03-30,11543,Mancuernas 5kg,Deportes,Barranquilla,1,37600.0,0.1,Tienda,33840.0
2025-05-11,16210,Tenis urbanos,Moda,Barranquilla,2,31400.0,0.0,En linea,62800.0
2025-05-24,12194,Licuadora,Hogar,Bogota,5,58300.0,0.15,Tienda,247775.0
2025-06-24,11224,Lampara LED,Hogar,Bogota,4,80600.0,0.0,Tienda,322400.0
2025-06-06,11489,Portatil 14,Tecnologia,Cali,1,363000.0,0.15,Tienda,308550.0
2025-05-21,13634,Bicicleta estatica,Deportes,Cali,3,87700.0,0.0,En linea,263100.0
2025-06-07,15065,Aspiradora,Hogar,Bogota,5,71000.0,0.2,En linea,284000.0
2025-03-01,15679,Monitor 24,Tecnologia,Cali,3,669900.0,0.0,Tienda,2009700.0
2025-10-22,18949,Licuadora,Hogar,Medellin,3,139300.0,0.1,En linea,376110.0
2025-04-24,18947,Set de sabanas,Hogar,Cali,4,124600.0,0.1,Tienda,448560.0
2025-12-03,17895,Teclado mecanico,Tecnologia,Medellin,1,442600.0,0.05,Tienda,420470.0
2025-07-04,10904,Tenis urbanos,Moda,Bogota,2,48400.0,0.0,Tienda,96800.0
2025-03-19,15248,Audifonos BT,Tecnologia,Barranquilla,2,588300.0,0.15,Tienda,1000110.0
2025-03-02,10498,Mancuernas 5kg,Deportes,Barranquilla,3,119300.0,0.2,Tienda,286320.0
2025-07-23,13024,Chaqueta impermeable,Moda,Medellin,1,16400.0,0.05,Tienda,15580.0
2025-01-01,11355,Jean slim,Moda,Medellin,3,59200.0,0.05,Tienda,168720.0
2025-07-24,19948,Bicicleta estatica,Deportes,Bogota,2,53100.0,0.1,Tienda,95580.0
2025-12-12,13713,Tenis urbanos,Moda,Cali,3,62500.0,0.05,En linea,178125.0
2025-10-05,16311,Tapete yoga,Deportes,Medellin,3,25500.0,0.0,Tienda,76500.0
2025-10-15,18403,Lampara LED,Hogar,Medellin,5,71500.0,0.1,En linea,321750.0
2025-05-17,12052,Juego de ollas,Hogar,Bogota,5,64500.0,0.0,Tienda,322500.0
2025-01-13,12077,Balon futbol,Deportes,Medellin,3,75600.0,0.0,En linea,226800.0
2025-04-12,16691,Juego de ollas,Hogar,Bogota,4,63900.0,0.0,Tienda,255600.0
2025-02-25,14052,Licuadora,Hogar,Cali,2,50000.0,0.05,Tienda,95000.0
2025-06-11,17230,Set de sabanas,Hogar,Bogota,5,29500.0,0.0,Tienda,147500.0
2025-01-31,15976,Aspiradora,Hogar,Medellin,5,37700.0,0.05,Tienda,179075.0
2025-10-28,11084,Mancuernas 5kg,Deportes,Medellin,4,64200.0,0.2,Tienda,205440.0
2025-11-20,12819,Licuadora,Hogar,Cali,3,49800.0,0.0,En linea,149400.0
2025-01-16,15673,Jean slim,Moda,Bogota,1,59400.0,0.15,Tienda,50490.0
2025-01-31,17249,Camiseta basica,Moda,Medellin,4,47200.0,0.05,En linea,179360.0
2025-10-01,19512,Aspiradora,Hogar,Medellin,1,96900.0,0.0,En linea,96900.0
2025-09-05,18742,Licuadora,Hogar,Cali,3,127800.0,0.0,En linea,383400.0
2025-01-19,10103,Set de sabanas,Hogar,Cali,5,44800.0,0.15,Tienda,190400.0
2025-10-17,14302,Teclado mecanico,Tecnologia,Medellin,3,320700.0,0.0,Tienda,962100.0
2025-08-30,19038,Aspiradora,Hogar,Medellin,5,105600.0,0.0,En linea,528000.0
2025-06-11,10487,Jean slim,Moda,Barranquilla,2,58200.0,0.0,Tienda,116400.0
2025-06-13,17276,Tenis urbanos,Moda,Medellin,4,90300.0,0.15,En linea,307020.0
2025-09-07,18935,Tapete yoga,Deportes,Medellin,1,39400.0,0.0,En linea,39400.0
2025-03-22,13351,Chaqueta impermeable,Moda,Cali,4,67600.0,0.05,En linea,256880.0
2025-12-19,17989,Set de sabanas,Hogar,Barranquilla,1,65400.0,0.0,Tienda,65400.0
2025-09-20,11540,Camiseta basica,Moda,Cali,2,42100.0,0.2,En linea,67360.0
2025-07-31,19065,Juego de ollas,Hogar,Cali,1,88300.0,0.0,En linea,88300.0
2025-05-30,14770,Chaqueta impermeable,Moda,Medellin,2,57900.0,0.05,En linea,110010.0
2025-03-17,11817,Licuadora,Hogar,Medellin,3,75300.0,0.2,En linea,180720.0
2025-07-16,17665,Lampara LED,Hogar,Bogota,1,84500.0,0.05,Tienda,80275.0
2025-04-19,14497,Camiseta basica,Moda,Medellin,2,51800.0,0.1,Tienda,93240.0
2025-04-24,16316,Balon futbol,Deportes,Cali,2,50700.0,0.1,Tienda,91260.0
2025-09-17,18971,Tenis urbanos,Moda,Medellin,1,61900.0,0.0,En linea,61900.0
2025-07-29,19592,Mancuernas 5kg,Deportes,Medellin,4,57400.0,0.2,Tienda,183680.0
2025-01-19,13088,Teclado mecanico,Tecnologia,Medellin,1,542400.0,0.0,En linea,542400.0
2025-09-21,15912,Chaqueta impermeable,Moda,Medellin,1,76500.0,0.1,Tienda,68850.0
2025-04-07,17766,Portatil 14,Tecnologia,Cali,3,275200.0,0.0,Tienda,825600.0
2025-04-07,17686,Licuadora,Hogar,Medellin,4,64800.0,0.05,Tienda,246240.0
2025-04-11,13345,Tapete yoga,Deportes,Cali,3,52300.0,0.2,En linea,125520.0
2025-04-08,14683,Aspiradora,Hogar,Barranquilla,5,72600.0,0.3,Tienda,254100.0
2025-02-05,18309,Lampara LED,Hogar,Barranquilla,1,46000.0,0.05,En linea,43700.0
2025-07-05,18279,Guantes gym,Deportes,Cali,1,99000.0,0.0,En linea,99000.0
2025-09-20,14012,Teclado mecanico,Tecnologia,Medellin,1,374300.0,0.1,En linea,336870.0
2025-04-10,15269,Licuadora,Hogar,Cali,1,75900.0,0.05,Tienda,72105.0
2025-03-16,12362,Aspiradora,Hogar,Cali,5,27900.0,0.15,Tienda,118575.0
2025-04-18,15599,Monitor 24,Tecnologia,Medellin,1,159200.0,0.15,En linea,135320.0
2025-04-19,13098,Juego de ollas,Hogar,Medellin,5,73600.0,0.0,En linea,368000.0
2025-12-31,16890,Jean slim,Moda,Cali,4,63300.0,0.05,Tienda,240540.0
2025-03-09,16164,Jean slim,Moda,Medellin,2,36700.0,0.0,Tienda,73400.0
2025-11-04,11363,Set de sabanas,Hogar,Cali,2,118000.0,0.0,En linea,236000.0
2025-02-13,19933,Tenis urbanos,Moda,Barranquilla,3,51300.0,0.0,En linea,153900.0
2025-08-20,15879,Guantes gym,Deportes,Medellin,4,28100.0,0.0,En linea,112400.0
2025-04-09,19025,Aspiradora,Hogar,Barranquilla,2,67100.0,0.0,Tienda,134200.0
2025-11-25,19348,Aspiradora,Hogar,Medellin,5,87600.0,0.0,Tienda,438000.0
2025-03-22,14081,Tapete yoga,Deportes,Cali,4,33000.0,0.05,Tienda,125400.0
2025-05-26,17593,Tablet 10,Tecnologia,Bogota,1,544100.0,0.0,En linea,544100.0
2025-12-07,13121,Set de sabanas,Hogar,Cali,1,72300.0,0.0,Tienda,72300.0
2025-06-19,18800,Tapete yoga,Deportes,Barranquilla,1,52300.0,0.0,En linea,52300.0
2025-09-16,11969,Bicicleta estatica,Deportes,Bogota,3,24700.0,0.0,Tienda,74100.0
2025-03-01,12947,Tablet 10,Tecnologia,Cali,1,599100.0,0.0,Tienda,599100.0
2025-05-26,10375,Chaqueta impermeable,Moda,Medellin,3,54400.0,0.0,En linea,163200.0
2025-05-10,12548,Aspiradora,Hogar,Cali,1,28500.0,0.05,En linea,27075.0
